,l2,mean_test_accuracy,mean_test_auc,mean_test_fn,mean_test_fp,mean_test_loss,mean_test_tn,mean_test_tp,mean_train_accuracy,mean_train_auc,mean_train_fn,mean_train_fp,mean_train_loss,mean_train_tn,mean_train_tp,n_hidden_layers,rate,units_0,units_1,model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_reg_alpha,param_n_estimators,param_learning_rate,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,std_train_accuracy
5,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,1.3351158142089843,0.03413287684219873,0.07932682037353515,0.01107643002384999,10000,1000,42,0.9200000000000004,"{'reg_lambda': 10000, 'reg_alpha': 1000, 'n_estimators': 42, 'learning_rate': 0.9200000000000004}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
6,,0.7074257425742575,0.7561660621507695,51.2,67.0,,135.0,150.8,0.7347772277227722,0.7974086486618959,180.6,248.0,,560.0,627.4,,,,,XGBoost,0.802342414855957,0.014422135887793808,0.07057151794433594,0.010497926178799067,1000,10,5,0.6900000000000002,"{'reg_lambda': 1000, 'reg_alpha': 10, 'n_estimators': 5, 'learning_rate': 0.6900000000000002}",149.0,154.0,154.0,154.0,143.0,4.354308211415448,4.0,637.0,636.0,619.0,626.0,619.0,7.863841300534999,135.0,136.0,136.0,136.0,132.0,1.5491933384829668,42.0,558.0,559.0,566.0,552.0,565.0,5.0990195135927845,67.0,66.0,66.0,66.0,70.0,1.5491933384829668,8.0,250.0,249.0,242.0,256.0,243.0,5.0990195135927845,53.0,48.0,48.0,48.0,59.0,4.354308211415448,45.0,171.0,172.0,189.0,182.0,189.0,7.863841300534999,0.7383957455151455,0.770598470738163,0.7846534653465346,0.7434442701695911,0.7437383589844133,0.01817637207478612,18.0,0.8083758638858936,0.7961841976276836,0.7895932384079993,0.795373155818057,0.797516787569846,0.006115793532847772,0.7029702970297029,0.7178217821782178,0.7178217821782178,0.7178217821782178,0.6806930693069307,0.014551424214553505,9.0,0.739480198019802,0.739480198019802,0.7332920792079208,0.7289603960396039,0.7326732673267327,0.00411591315552376
7,,0.701980198019802,0.7528036467013037,54.2,66.2,,135.8,147.8,0.7300742574257426,0.791787416674836,193.0,243.2,,564.8,615.0,,,,,XGBoost,1.7942749977111816,0.030995640378508767,0.0751680850982666,0.0033073796063405134,1000,100,13,0.51,"{'reg_lambda': 1000, 'reg_alpha': 100, 'n_estimators': 13, 'learning_rate': 0.51}",149.0,147.0,152.0,150.0,141.0,3.7629775444453557,21.0,642.0,615.0,602.0,618.0,598.0,15.466091943344964,128.0,137.0,142.0,139.0,133.0,4.874423042781576,36.0,549.0,563.0,568.0,575.0,569.0,8.772684879784524,74.0,65.0,60.0,63.0,69.0,4.874423042781577,13.0,259.0,245.0,240.0,233.0,239.0,8.772684879784524,53.0,55.0,50.0,52.0,61.0,3.7629775444453557,30.0,166.0,193.0,206.0,190.0,210.0,15.466091943344964,0.735038231545927,0.7583447701205763,0.7876556219978432,0.7446083717282619,0.7383712381139104,0.019164713178017212,22.0,0.8034445152436036,0.7782340579354966,0.7920324906871875,0.7942910008822663,0.7909350186256251,0.008082525072633115,0.6856435643564357,0.7029702970297029,0.7277227722772277,0.7153465346534653,0.6782178217821783,0.01829675110156069,20.0,0.7370049504950495,0.7289603960396039,0.724009900990099,0.7382425742574258,0.7221534653465347,0.0065652411930073665
8,,0.7054455445544554,0.7605896480737181,51.8,67.2,,134.8,150.2,0.7303217821782179,0.8011003823154594,185.6,250.2,,557.8,622.4,,,,,XGBoost,3.2001920700073243,0.09972021153230448,0.07732276916503907,0.00982649588739143,1000,100,44,0.7300000000000002,"{'reg_lambda': 1000, 'reg_alpha': 100, 'n_estimators': 44, 'learning_rate': 0.7300000000000002}",149.0,151.0,157.0,152.0,142.0,4.874423042781576,8.0,644.0,622.0,622.0,624.0,600.0,13.937001112147476,127.0,137.0,138.0,138.0,134.0,4.166533331199931,44.0,539.0,557.0,552.0,572.0,569.0,11.956588142108098,75.0,65.0,64.0,64.0,68.0,4.166533331199932,6.0,269.0,251.0,256.0,236.0,239.0,11.956588142108098,53.0,51.0,45.0,50.0,60.0,4.874423042781577,41.0,164.0,186.0,186.0,184.0,208.0,13.937001112147477,0.7339599058915792,0.7723384962258601,0.7909641211645917,0.7564454465248505,0.7492402705617096,0.019574319878479577,10.0,0.8129104989706892,0.7955278587883541,0.7946746948828547,0.804041883148711,0.7983469757866876,0.006753591748344231,0.6831683168316832,0.7128712871287128,0.7301980198019802,0.7178217821782178,0.6831683168316832,0.01904493471452605,11.0,0.7320544554455446,0.7295792079207921,0.7264851485148515,0.7400990099009901,0.7233910891089109,0.0056903781844418995
9,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.2107569694519043,0.01918455039108971,0.06471037864685059,0.004441339528150553,1000,1000,2,0.8800000000000003,"{'reg_lambda': 1000, 'reg_alpha': 1000, 'n_estimators': 2, 'learning_rate': 0.8800000000000003}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
10,,0.6995049504950496,0.7540633271247916,54.8,66.6,,135.4,147.2,0.7314356435643564,0.7894697823742771,191.0,243.0,,565.0,617.0,,,,,XGBoost,3.4753130435943604,0.093675975919032,0.08503432273864746,0.015052951717012281,10000,10,24,0.7100000000000002,"{'reg_lambda': 10000, 'reg_alpha': 10, 'n_estimators': 24, 'learning_rate': 0.7100000000000002}",149.0,145.0,151.0,150.0,141.0,3.7094473981982814,22.0,643.0,618.0,614.0,609.0,601.0,14.184498581197715,131.0,137.0,139.0,137.0,133.0,2.9393876913398134,40.0,556.0,564.0,565.0,567.0,573.0,5.477225575051661,71.0,65.0,63.0,65.0,69.0,2.9393876913398134,10.0,252.0,244.0,243.0,241.0,235.0,5.477225575051661,53.0,57.0,51.0,52.0,61.0,3.7094473981982814,29.0,165.0,190.0,194.0,199.0,207.0,14.184498581197715,0.7380158807960004,0.7573277129693168,0.7876556219978432,0.7487746299382413,0.7385427899225566,0.018250898150131707,19.0,0.796909463532987,0.778573332271346,0.7905528563376141,0.7899103029114792,0.791402956817959,0.005986413810828502,0.693069306930693,0.698019801980198,0.7178217821782178,0.7103960396039604,0.6782178217821783,0.013790483442756532,25.0,0.7419554455445545,0.7314356435643564,0.7295792079207921,0.7277227722772277,0.7264851485148515,0.005520967332474147
11,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.9970399379730225,0.026971321155266965,0.08752083778381348,0.008439970635967176,10000,1000,26,0.8000000000000003,"{'reg_lambda': 10000, 'reg_alpha': 1000, 'n_estimators': 26, 'learning_rate': 0.8000000000000003}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
12,,0.693069306930693,0.7344034898539359,59.8,64.2,,137.8,142.2,0.7185643564356435,0.7632039751004804,218.0,236.8,,571.2,590.0,,,,,XGBoost,1.5325695514678954,0.04337651816739507,0.08456544876098633,0.009851429854070167,10000,100,9,0.7800000000000002,"{'reg_lambda': 10000, 'reg_alpha': 100, 'n_estimators': 9, 'learning_rate': 0.7800000000000002}",149.0,137.0,140.0,151.0,134.0,6.675327707311454,26.0,624.0,573.0,554.0,629.0,570.0,30.535225559998732,123.0,146.0,151.0,130.0,139.0,10.225458424931373,27.0,548.0,583.0,596.0,538.0,591.0,23.608473055240143,79.0,56.0,51.0,72.0,63.0,10.225458424931373,23.0,260.0,225.0,212.0,270.0,217.0,23.608473055240143,53.0,65.0,62.0,51.0,68.0,6.675327707311455,23.0,184.0,235.0,254.0,179.0,238.0,30.535225559998732,0.7249779433388883,0.7320360748946182,0.762976668954024,0.7390329379472601,0.7129938241348888,0.01667739620224192,29.0,0.7709408084991668,0.7507796417017939,0.7620645341143025,0.774845909714734,0.7573889814724046,0.008773480149391642,0.6732673267326733,0.7004950495049505,0.7202970297029703,0.6955445544554455,0.6757425742574258,0.017291335838191035,29.0,0.7252475247524752,0.7153465346534653,0.7116336633663366,0.7221534653465347,0.718440594059406,0.004815612984738557
13,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,1.0574073314666748,0.0610010267745753,0.07793164253234863,0.008531276562486551,1000,1000,28,0.7100000000000002,"{'reg_lambda': 1000, 'reg_alpha': 1000, 'n_estimators': 28, 'learning_rate': 0.7100000000000002}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
14,,0.7039603960396039,0.7585236741495933,52.2,67.4,,134.6,149.8,0.7329207920792079,0.7998993664836781,183.2,248.4,,559.6,624.8,,,,,XGBoost,5.1221458435058596,0.10677556816704246,0.07815351486206054,0.010265009689951626,10000,10,35,0.7600000000000002,"{'reg_lambda': 10000, 'reg_alpha': 10, 'n_estimators': 35, 'learning_rate': 0.7600000000000002}",149.0,150.0,156.0,152.0,142.0,4.578209256903839,15.0,647.0,630.0,624.0,622.0,601.0,14.797297050475128,131.0,136.0,136.0,137.0,133.0,2.2449944320643644,46.0,548.0,559.0,556.0,566.0,569.0,7.445804187594513,71.0,66.0,66.0,65.0,69.0,2.2449944320643644,3.0,260.0,249.0,252.0,242.0,239.0,7.445804187594514,53.0,52.0,46.0,50.0,60.0,4.578209256903839,34.0,161.0,178.0,184.0,186.0,207.0,14.79729705047513,0.7370478384472111,0.7739804921086169,0.7877904127046368,0.7522669346142535,0.7415326928732477,0.019413948390420658,12.0,0.8097957614449564,0.7962745686697383,0.7952016040094108,0.8035080813155573,0.7947168169787275,0.005882659378126167,0.693069306930693,0.7079207920792079,0.7227722772277227,0.7153465346534653,0.6806930693069307,0.01522629356359374,16.0,0.739480198019802,0.7357673267326733,0.7301980198019802,0.7351485148514851,0.724009900990099,0.0053461908580334835
15,,0.5,0.5,202.0,0.0,,202.0,0.0,0.5,0.5,808.0,0.0,,808.0,0.0,,,,,XGBoost,0.4908860683441162,0.038407850656665556,0.07656612396240234,0.009596590543247806,1000,1000,12,0.9900000000000004,"{'reg_lambda': 1000, 'reg_alpha': 1000, 'n_estimators': 12, 'learning_rate': 0.9900000000000004}",0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,202.0,202.0,202.0,0.0,1.0,808.0,808.0,808.0,808.0,808.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,31.0,0.5,0.5,0.5,0.5,0.5,0.0
