,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_learning_rate,params,split0_test_tp,split1_test_tp,split2_test_tp,split3_test_tp,split4_test_tp,mean_test_tp,std_test_tp,rank_test_tp,split0_train_tp,split1_train_tp,split2_train_tp,split3_train_tp,split4_train_tp,mean_train_tp,std_train_tp,split0_test_tn,split1_test_tn,split2_test_tn,split3_test_tn,split4_test_tn,mean_test_tn,std_test_tn,rank_test_tn,split0_train_tn,split1_train_tn,split2_train_tn,split3_train_tn,split4_train_tn,mean_train_tn,std_train_tn,split0_test_fp,split1_test_fp,split2_test_fp,split3_test_fp,split4_test_fp,mean_test_fp,std_test_fp,rank_test_fp,split0_train_fp,split1_train_fp,split2_train_fp,split3_train_fp,split4_train_fp,mean_train_fp,std_train_fp,split0_test_fn,split1_test_fn,split2_test_fn,split3_test_fn,split4_test_fn,mean_test_fn,std_test_fn,rank_test_fn,split0_train_fn,split1_train_fn,split2_train_fn,split3_train_fn,split4_train_fn,mean_train_fn,std_train_fn,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,mean_train_auc,std_train_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,model,param_C,l2,mean_test_loss,mean_train_loss,n_hidden_layers,rate,units_0,units_1,units_2,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_reg_lambda,param_reg_alpha
17,,,,,,,,,,,,,37.0,,,,,,,,153.0,,,,,,,444.0,,,,,,,,1918.0,,,,,,,179.0,,,,,,,,573.0,,,,,,,10.0,,,,,,,,35.0,,,,,,,0.8157679438591003,,,,,,,,0.8710047602653503,,,,,,,0.7179104685783386,,,,,,,,0.7730496525764465,,Neural Net,,0.05139018549923407,0.6709998250007629,0.6028611660003662,2.0,0.0,21.0,65.0,20.0,,,,,
18,,,,,,,,,,,,,39.0,,,,,,,,132.0,,,,,,,282.0,,,,,,,,1521.0,,,,,,,341.0,,,,,,,,970.0,,,,,,,8.0,,,,,,,,56.0,,,,,,,0.7459956407546997,,,,,,,,0.7260050773620605,,,,,,,0.47910448908805847,,,,,,,,0.6170212626457214,,Neural Net,,0.08517894905380857,0.7432580590248108,0.6549301743507385,1.0,0.0,55.0,21.0,35.0,,,,,
19,,,,,,,,,,,,,18.0,,,,,,,,81.0,,,,,,,485.0,,,,,,,,1856.0,,,,,,,138.0,,,,,,,,635.0,,,,,,,29.0,,,,,,,,107.0,,,,,,,0.6449574828147888,,,,,,,,0.6561024188995361,,,,,,,0.7507462501525879,,,,,,,,0.7230309844017029,,Neural Net,,0.0761408642671872,0.8701947331428528,1.1486564874649048,2.0,0.0,93.0,75.0,55.0,,,,,
20,,,,,,,,,,,,,26.0,,,,,,,,72.0,,,,,,,396.0,,,,,,,,1874.0,,,,,,,227.0,,,,,,,,617.0,,,,,,,21.0,,,,,,,,116.0,,,,,,,0.6479287147521973,,,,,,,,0.6561739444732666,,,,,,,0.6298507452011108,,,,,,,,0.7263904213905334,,Neural Net,,0.0590573712767277,0.8427667617797852,0.9368336200714111,3.0,0.0,100.0,55.0,16.0,,,,,
21,,,,,,,,,,,,,11.0,,,,,,,,99.0,,,,,,,593.0,,,,,,,,1665.0,,,,,,,30.0,,,,,,,,826.0,,,,,,,36.0,,,,,,,,89.0,,,,,,,0.6496363282203674,,,,,,,,0.6735439300537109,,,,,,,0.9014925360679626,,,,,,,,0.6584546566009521,,Neural Net,,0.07907017655126582,3.0691730976104736,3.8680930137634277,3.0,0.0,23.0,18.0,65.0,,,,,
22,,,,,,,,,,,,,19.0,,,,,,,,119.0,,,,,,,470.0,,,,,,,,1537.0,,,,,,,153.0,,,,,,,,954.0,,,,,,,28.0,,,,,,,,69.0,,,,,,,0.6437280178070068,,,,,,,,0.6736506223678589,,,,,,,0.7298507690429688,,,,,,,,0.6181411147117615,,Neural Net,,0.07758027058691197,0.6675624251365662,0.7563892602920532,2.0,0.0,33.0,20.0,36.0,,,,,
23,,,,,,,,,,,,,6.0,,,,,,,,90.0,,,,,,,595.0,,,,,,,,1732.0,,,,,,,28.0,,,,,,,,759.0,,,,,,,41.0,,,,,,,,98.0,,,,,,,0.6311089396476746,,,,,,,,0.656761109828949,,,,,,,0.8970149159431458,,,,,,,,0.6801044940948486,,Neural Net,,0.09209263423844027,1.104343295097351,1.5798871517181396,2.0,0.0,59.0,63.0,41.0,,,,,
24,,,,,,,,,,,,,37.0,,,,,,,,154.0,,,,,,,415.0,,,,,,,,1713.0,,,,,,,208.0,,,,,,,,778.0,,,,,,,10.0,,,,,,,,34.0,,,,,,,0.7888050675392151,,,,,,,,0.8379966020584106,,,,,,,0.674626886844635,,,,,,,,0.6969018578529358,,Neural Net,,0.023644068770645166,0.6540234088897705,0.589975118637085,1.0,0.0,36.0,86.0,20.0,,,,,
0,0.43093457221984866,0.010639670208568314,0.22357916831970215,0.005037495762335836,90,,"{'n_estimators': 90, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_depth': 3}",26.0,19.0,17.0,21.0,21.0,20.8,2.993325909419153,17.0,149.0,139.0,131.0,143.0,143.0,141.0,5.932958789676531,501.0,527.0,507.0,505.0,535.0,515.0,13.446189051177289,11.0,2066.0,2125.0,2147.0,2030.0,2143.0,2102.2,46.29211595941581,122.0,96.0,116.0,118.0,87.0,107.8,13.746272221951665,15.0,425.0,366.0,344.0,461.0,349.0,389.0,46.11724189497893,21.0,28.0,30.0,26.0,26.0,26.2,2.993325909419153,9.0,39.0,49.0,57.0,45.0,45.0,47.0,5.932958789676531,0.7325227963525837,0.7230627369283835,0.6634677777398313,0.69560465831085,0.7799822124923035,0.7189280363647905,0.038857035195907684,6.0,0.8973218480145544,0.8869728896367349,0.8899036531513449,0.8825527217130607,0.8974719101123597,0.890844604525611,0.0058396360982814,0.7865671641791044,0.8149253731343283,0.7820895522388059,0.7850746268656716,0.8310911808669657,0.7999495794569752,0.01956224711091256,11.0,0.8268010451661068,0.8450914520343412,0.8503172825681224,0.811123553564763,0.8529850746268657,0.83726368159204,0.015947449587688376,Random Forest,,,,,,,,,,3,9,3,,
1,0.3553030014038086,0.056866281298644794,0.21694626808166503,0.001812994702388979,85,,"{'n_estimators': 85, 'min_samples_split': 8, 'min_samples_leaf': 6, 'max_depth': 3}",22.0,19.0,18.0,22.0,26.0,21.4,2.8000000000000003,14.0,150.0,141.0,131.0,141.0,143.0,141.2,6.079473661428265,496.0,524.0,535.0,536.0,541.0,526.4,16.181470884935027,9.0,2052.0,2137.0,2161.0,2153.0,2194.0,2139.4,47.49147291883039,127.0,99.0,88.0,87.0,81.0,96.4,16.365818036383025,17.0,439.0,354.0,330.0,338.0,298.0,351.8,47.262670258884015,25.0,28.0,29.0,25.0,21.0,25.6,2.8000000000000003,11.0,38.0,47.0,57.0,47.0,45.0,46.8,6.079473661428265,0.714968751067245,0.6683173388886992,0.6786994979679656,0.7304736860079916,0.7695491550933844,0.7124016858050571,0.03654664791606449,12.0,0.8938818042826517,0.8905923025017723,0.8859116222656883,0.8959061130708851,0.904141123937024,0.8940865932116043,0.0060578279385194635,0.7731343283582089,0.8104477611940298,0.8253731343283582,0.8328358208955224,0.8475336322869955,0.8178649354126228,0.025363650045563624,9.0,0.8219484882418813,0.8503172825681224,0.8555431131019037,0.8562896603210153,0.8720149253731343,0.8512226939212114,0.016336804748897465,Random Forest,,,,,,,,,,8,6,3,,
2,0.2150449275970459,0.046472286675898464,0.21911988258361817,0.0030317977015582847,45,,"{'n_estimators': 45, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_depth': 1}",28.0,25.0,25.0,20.0,18.0,23.2,3.655133376499413,7.0,142.0,119.0,134.0,127.0,89.0,122.2,18.258148865643527,348.0,497.0,418.0,465.0,549.0,455.4,68.58163019351464,23.0,1385.0,1965.0,1760.0,1863.0,2229.0,1840.4,276.0069564340725,275.0,126.0,205.0,158.0,73.0,167.4,68.85521040560401,3.0,1106.0,526.0,731.0,628.0,263.0,650.8,275.7255156854367,19.0,22.0,22.0,27.0,29.0,23.8,3.655133376499413,18.0,46.0,69.0,54.0,61.0,99.0,65.8,18.258148865643527,0.648492196304771,0.6999931696321848,0.6396127181448721,0.624329770158123,0.7056509543682014,0.6636157617216305,0.032980390210302135,25.0,0.7436975238518241,0.7947632754511988,0.7817002912613067,0.7909260572102121,0.7911945886410983,0.7804563472831282,0.01888052617752096,0.5611940298507463,0.7791044776119403,0.6611940298507463,0.7238805970149254,0.8475336322869955,0.7145813533230708,0.0982892621729157,23.0,0.5699888017917133,0.7779022023142964,0.7069802164986936,0.7428144830160508,0.8649253731343284,0.7325222153510165,0.09671129655844792,Random Forest,,,,,,,,,,2,8,1,,
3,0.6573744773864746,0.0408680216526466,0.21873817443847657,0.0031753721637942083,190,,"{'n_estimators': 190, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_depth': 2}",27.0,20.0,17.0,21.0,22.0,21.4,3.2619012860600183,14.0,149.0,130.0,131.0,139.0,138.0,137.4,6.829348431585549,465.0,509.0,504.0,495.0,534.0,501.4,22.330248543175692,14.0,1940.0,2126.0,2089.0,1941.0,2130.0,2045.2,86.67502523795422,158.0,114.0,119.0,128.0,88.0,121.4,22.623881187806834,12.0,551.0,365.0,402.0,550.0,362.0,446.0,86.480055504145,20.0,27.0,30.0,26.0,25.0,25.6,3.2619012860600183,11.0,39.0,58.0,57.0,49.0,50.0,50.6,6.829348431585549,0.7042792254362897,0.6879546463577063,0.6526416447525699,0.6960486322188449,0.7560716973387153,0.6993991692208252,0.03335883597520967,19.0,0.8686484108748942,0.8667287340809895,0.8671536680987725,0.8669657575783458,0.877725743656296,0.8694444628578596,0.004194763728807736,0.7343283582089553,0.7895522388059701,0.7776119402985074,0.7701492537313432,0.8310911808669657,0.7805465943823483,0.03126883143505704,14.0,0.7797685703620754,0.8421052631578947,0.8286674132138858,0.7764091078760732,0.8462686567164179,0.8146438022652693,0.030427285691590915,Random Forest,,,,,,,,,,9,5,2,,
4,0.18372936248779298,0.013901935581818518,0.2167144775390625,0.00318250266467528,45,,"{'n_estimators': 45, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_depth': 1}",30.0,23.0,22.0,23.0,29.0,25.4,3.3823069050575527,1.0,146.0,113.0,133.0,140.0,128.0,132.0,11.29601699715435,369.0,508.0,445.0,402.0,425.0,429.8,46.55920961528449,25.0,1501.0,1998.0,1849.0,1605.0,1745.0,1739.6,175.39395656635378,254.0,115.0,178.0,221.0,197.0,193.0,46.54030511288038,1.0,990.0,493.0,642.0,886.0,747.0,751.6,175.38825502296325,17.0,24.0,25.0,24.0,18.0,21.6,3.3823069050575527,25.0,42.0,75.0,55.0,48.0,60.0,56.0,11.29601699715435,0.675779515726922,0.7037669478501418,0.6480652983163143,0.6211878009630818,0.6974413354313471,0.6692481796575613,0.030943730230995493,24.0,0.7745329996498032,0.7911790958087414,0.7909271248836236,0.8008095099806111,0.763874184624842,0.7842645829895243,0.013239385340162226,0.5955223880597015,0.7925373134328358,0.6970149253731344,0.6343283582089553,0.6786248131539612,0.6796055596457177,0.06659975015877301,25.0,0.6147816349384099,0.7879805897723031,0.7398282941396044,0.6513624486748787,0.6988805970149253,0.6985667129080244,0.061555893035566085,Random Forest,,,,,,,,,,3,6,1,,
5,0.15875701904296874,0.0027605344632725447,0.21855106353759765,0.002871919736705466,30,,"{'n_estimators': 30, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_depth': 3}",24.0,21.0,19.0,24.0,20.0,21.6,2.0591260281974,13.0,136.0,143.0,131.0,155.0,125.0,138.0,10.353743284435827,492.0,486.0,497.0,477.0,531.0,496.6,18.445595680270127,15.0,2074.0,2016.0,2021.0,1970.0,2217.0,2059.6,85.32432244090778,131.0,137.0,126.0,146.0,91.0,126.2,18.81913919391639,11.0,417.0,475.0,470.0,521.0,275.0,431.6,84.95551777253787,23.0,26.0,28.0,23.0,27.0,25.4,2.0591260281974,13.0,52.0,45.0,57.0,33.0,63.0,50.0,10.353743284435827,0.6950582288856255,0.7127488815272702,0.6781359926232028,0.6992247532529627,0.7381986727782719,0.7046733058134667,0.02007750270290236,15.0,0.8662269275775771,0.8576599161235767,0.8636196691066563,0.8737700402299341,0.8763916874423687,0.8675336480960226,0.006809916020268624,0.7701492537313432,0.7567164179104477,0.7701492537313432,0.7477611940298508,0.8236173393124065,0.7736786917430784,0.026375055668943083,15.0,0.8249346771183277,0.8058977230309817,0.8032848077640911,0.7932064203060843,0.8738805970149254,0.8202408450468821,0.028717059463922823,Random Forest,,,,,,,,,,7,3,3,,
6,0.8024980545043945,0.12424483689864814,0.21973299980163574,0.001841311628880104,230,,"{'n_estimators': 230, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_depth': 3}",24.0,15.0,16.0,19.0,25.0,19.8,4.069397989875161,20.0,151.0,128.0,129.0,134.0,140.0,136.4,8.452218643646177,545.0,554.0,544.0,547.0,552.0,548.4,3.9293765408777004,3.0,2230.0,2267.0,2247.0,2181.0,2265.0,2238.0,31.508728949292767,78.0,69.0,79.0,76.0,70.0,74.4,4.127953488110059,23.0,261.0,224.0,244.0,310.0,227.0,253.2,31.339432030590473,23.0,32.0,31.0,28.0,22.0,27.2,4.069397989875161,5.0,37.0,60.0,59.0,54.0,48.0,51.6,8.452218643646177,0.7291417642840068,0.7190669717564292,0.6765820839452205,0.710050886240224,0.7895258945063967,0.7248735201464555,0.036833779900785506,2.0,0.9120450643593534,0.9050838337162721,0.8977083457895231,0.8934739530394527,0.914263942488303,0.9045150278785808,0.008003781359022006,0.8492537313432836,0.8492537313432836,0.835820895522388,0.844776119402985,0.8624813153961136,0.8483171586016107,0.008614792211672894,2.0,0.8887644643523703,0.8939902948861516,0.8868980963045913,0.8641284061216872,0.8973880597014925,0.8862338642732585,0.01166254442689571,Random Forest,,,,,,,,,,3,3,3,,
7,0.6483027935028076,0.05346095112672611,0.22172904014587402,0.004035038289665038,190,,"{'n_estimators': 190, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 2}",23.0,20.0,15.0,23.0,25.0,21.2,3.4871191548325386,16.0,150.0,128.0,120.0,141.0,142.0,136.2,10.740577265678041,469.0,544.0,532.0,515.0,545.0,521.0,28.16380656090366,10.0,1959.0,2198.0,2151.0,2107.0,2180.0,2119.0,85.70880934886448,154.0,79.0,91.0,108.0,77.0,101.8,28.3365488371467,16.0,532.0,293.0,340.0,384.0,312.0,372.2,85.56728346745618,24.0,27.0,32.0,24.0,22.0,25.8,3.4871191548325386,10.0,38.0,60.0,68.0,47.0,46.0,51.8,10.740577265678043,0.6934872442881048,0.7342303883064103,0.6698200198080666,0.689525630955227,0.7981117876445235,0.7170350142004664,0.04562815668552841,9.0,0.8750886168931559,0.8729105631336642,0.8597141197673326,0.8777748831965287,0.8888912605443804,0.8748758887070125,0.00936612846442552,0.7343283582089553,0.8417910447761194,0.8164179104477612,0.8029850746268656,0.852017937219731,0.8095080650558865,0.04145253599014324,10.0,0.7872340425531915,0.868234415826801,0.8477043673012318,0.8391190742814483,0.8664179104477612,0.8417419620820867,0.029408487349545206,Random Forest,,,,,,,,,,2,4,2,,
8,0.4928178310394287,0.0529678051094234,0.2179495334625244,0.0029195537990996828,160,,"{'n_estimators': 160, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 1}",29.0,19.0,16.0,24.0,32.0,24.0,5.966573556070519,4.0,148.0,134.0,119.0,133.0,143.0,135.4,9.93176721434811,399.0,490.0,509.0,495.0,437.0,466.0,41.46323672845621,22.0,1705.0,1970.0,2082.0,1961.0,1810.0,1905.6,132.44863155200963,224.0,133.0,114.0,128.0,185.0,156.8,41.32505293402538,4.0,786.0,521.0,409.0,530.0,682.0,585.6,132.5935141701886,18.0,28.0,31.0,23.0,15.0,23.0,5.966573556070519,22.0,40.0,54.0,69.0,55.0,45.0,52.6,9.93176721434811,0.6941532051500974,0.676547932106144,0.6500802568218299,0.680902291588402,0.7692412943832524,0.6941849960099452,0.040165092343750965,21.0,0.8312627586972675,0.8333671429913646,0.8229295677203892,0.8237986538773627,0.8233805624807896,0.8269477371534346,0.004441065828227456,0.6388059701492538,0.7597014925373134,0.7835820895522388,0.7746268656716417,0.7010463378176383,0.7315525511456171,0.05456627104410437,22.0,0.6916759985069055,0.7853676745054124,0.8215752146323255,0.7816349384098544,0.7287313432835821,0.761797033867616,0.045897381071469574,Random Forest,,,,,,,,,,2,2,1,,
9,0.6430281162261963,0.053690186722212846,0.22166337966918945,0.002246613727177565,200,,"{'n_estimators': 200, 'min_samples_split': 9, 'min_samples_leaf': 8, 'max_depth': 2}",27.0,23.0,15.0,22.0,23.0,22.0,3.8987177379235853,11.0,154.0,140.0,112.0,140.0,145.0,138.2,14.062716664997556,483.0,523.0,520.0,495.0,512.0,506.6,15.291827882892221,12.0,2001.0,2114.0,2155.0,1997.0,2087.0,2070.8,62.508879369254416,140.0,100.0,103.0,128.0,110.0,116.2,15.367498169838838,14.0,490.0,377.0,336.0,494.0,405.0,420.4,62.458306092944916,20.0,24.0,32.0,25.0,24.0,25.0,3.8987177379235853,14.0,34.0,48.0,76.0,48.0,43.0,49.8,14.062716664997557,0.7205013489976435,0.7131928554352651,0.6692735903828421,0.7176325945152147,0.7651706916603954,0.7171542161982722,0.030414670036570696,8.0,0.8827438352537218,0.8754943327895317,0.8508908666945685,0.8628616209844804,0.8712838530104846,0.8686549017465574,0.010966405905542138,0.7611940298507462,0.8149253731343283,0.7985074626865671,0.7716417910447761,0.7997010463378177,0.7891939406108471,0.019755103345143334,12.0,0.8044046285927585,0.8413587159387831,0.8462112728630086,0.797685703620754,0.8328358208955224,0.8244992283821653,0.0197378419376125,Random Forest,,,,,,,,,,9,8,2,,
10,0.418996000289917,0.061930706049732526,0.2192847728729248,0.0021490352910022653,125,,"{'n_estimators': 125, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_depth': 2}",29.0,19.0,17.0,26.0,26.0,23.4,4.586937976471886,6.0,153.0,133.0,136.0,136.0,136.0,138.8,7.19444229944198,446.0,520.0,498.0,466.0,509.0,487.8,27.61448895054913,17.0,1896.0,2130.0,2042.0,1784.0,2066.0,1983.6,125.81510243210073,177.0,103.0,125.0,157.0,113.0,135.0,27.77048793233565,9.0,595.0,361.0,449.0,707.0,426.0,507.6,125.68468482675206,18.0,28.0,30.0,21.0,21.0,23.6,4.586937976471886,20.0,35.0,55.0,52.0,52.0,52.0,49.2,7.194442299441979,0.7131928554352652,0.7160957617567706,0.6527441002697996,0.6895597827943034,0.7329479373332421,0.7009080875178763,0.027772960358932015,18.0,0.8683473269728469,0.8701335445903124,0.8451660018620223,0.8250852003382388,0.8703115928417746,0.8558087333210391,0.018055208084082584,0.7089552238805971,0.8044776119402985,0.7686567164179104,0.7343283582089553,0.7997010463378177,0.7632237913571158,0.03699191260566576,17.0,0.7648376259798432,0.8447181784247854,0.812989921612542,0.7166853303471444,0.8216417910447761,0.7921745694818181,0.04584399759375282,Random Forest,,,,,,,,,,4,8,2,,
11,0.6753635406494141,0.05760259041658754,0.22145886421203614,0.0035247261560040458,225,,"{'n_estimators': 225, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_depth': 2}",27.0,21.0,14.0,22.0,27.0,22.2,4.791659420284375,10.0,148.0,147.0,121.0,140.0,139.0,139.0,9.695359714832659,449.0,492.0,527.0,492.0,498.0,491.6,24.9367199126108,16.0,1891.0,2021.0,2174.0,1976.0,2048.0,2022.0,92.79870688754235,174.0,131.0,96.0,131.0,124.0,131.2,24.991198450654583,10.0,600.0,470.0,317.0,515.0,444.0,469.2,92.74351729366316,20.0,26.0,33.0,25.0,20.0,24.8,4.791659420284375,16.0,40.0,41.0,67.0,48.0,49.0,49.0,9.695359714832659,0.7079334722174789,0.6952289880810081,0.6524367337181106,0.6849834363580479,0.7662311007730724,0.7013627462295435,0.0372846814183884,17.0,0.8572403204728513,0.8688832990254277,0.8678946334463643,0.8673949622897751,0.8696808510638299,0.8662188132596496,0.004558294038682958,0.7104477611940299,0.7656716417910447,0.8074626865671641,0.7671641791044777,0.7847533632286996,0.7670999263770831,0.03210080431402193,16.0,0.7611048898842852,0.809257185516984,0.8566629339305711,0.7898469578200821,0.816044776119403,0.8065833486542651,0.031473893514913594,Random Forest,,,,,,,,,,3,6,2,,
12,0.7647437572479248,0.0451632621088812,0.22147755622863768,0.0052564792455600225,205,,"{'n_estimators': 205, 'min_samples_split': 5, 'min_samples_leaf': 7, 'max_depth': 3}",19.0,15.0,14.0,20.0,23.0,18.2,3.3105890714493698,24.0,144.0,138.0,118.0,143.0,149.0,138.4,10.781465577554844,525.0,551.0,548.0,534.0,555.0,542.6,11.288932633336067,4.0,2148.0,2252.0,2240.0,2169.0,2235.0,2208.8,41.96855966077464,98.0,72.0,75.0,89.0,67.0,80.2,11.513470371699404,22.0,343.0,239.0,251.0,322.0,257.0,282.4,41.84542985799046,28.0,32.0,33.0,27.0,24.0,28.8,3.3105890714493698,2.0,44.0,50.0,70.0,45.0,39.0,49.6,10.781465577554844,0.7171544687681431,0.7105973156654486,0.6782555240599707,0.7122707557801988,0.7721146610111513,0.7180785450569824,0.030319392986076395,7.0,0.9025555830778034,0.8986457630448337,0.8843090444750037,0.8982592652698651,0.9141145281923432,0.8995768368119699,0.00954909185169285,0.8119402985074626,0.844776119402985,0.8388059701492537,0.826865671641791,0.8639760837070254,0.8372728286817036,0.017445685575735875,5.0,0.8555431131019037,0.8921239268383725,0.8801791713325868,0.8630085852930198,0.8895522388059701,0.8760814070743705,0.014479900610582965,Random Forest,,,,,,,,,,5,7,3,,
13,0.7139552116394043,0.09965239347493145,0.2217918872833252,0.0020907755427537994,190,,"{'n_estimators': 190, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_depth': 3}",23.0,17.0,16.0,23.0,23.0,20.4,3.1999999999999997,18.0,142.0,139.0,125.0,146.0,153.0,141.0,9.273618495495704,538.0,549.0,529.0,527.0,543.0,537.2,8.304215796810679,7.0,2216.0,2245.0,2187.0,2113.0,2194.0,2191.0,43.93176527297759,85.0,74.0,94.0,96.0,79.0,85.6,8.452218643646177,19.0,275.0,246.0,304.0,378.0,298.0,300.2,43.91992714019458,24.0,30.0,31.0,24.0,24.0,26.6,3.1999999999999997,7.0,46.0,49.0,63.0,42.0,35.0,47.0,9.273618495495704,0.7209794747447149,0.7231651924456132,0.679177623715037,0.7121341484238927,0.7777587740302387,0.7226430426718993,0.0317504754144266,4.0,0.9036894522408329,0.9098157622761089,0.888472970779914,0.9039008515763131,0.9125520815545918,0.9036862236855521,0.008338630806230775,0.8373134328358209,0.844776119402985,0.8134328358208955,0.8208955223880597,0.8460388639760837,0.832491354884769,0.013079704567099847,7.0,0.8801791713325868,0.8898842851810377,0.8630085852930198,0.8432250839865622,0.8757462686567165,0.8704086788899847,0.016105656426300595,Random Forest,,,,,,,,,,9,3,3,,
14,0.36019258499145507,0.07156684905798649,0.21831564903259276,0.0018739310556585718,90,,"{'n_estimators': 90, 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_depth': 4}",21.0,20.0,17.0,16.0,22.0,19.2,2.315167380558045,23.0,154.0,138.0,144.0,140.0,150.0,145.2,6.013318551349163,512.0,546.0,539.0,558.0,551.0,541.2,15.86694677623896,5.0,2085.0,2273.0,2215.0,2247.0,2256.0,2215.2,67.77728232970101,111.0,77.0,84.0,65.0,71.0,81.6,15.994999218505765,20.0,406.0,218.0,276.0,244.0,236.0,276.0,67.6579633154886,26.0,27.0,30.0,31.0,25.0,27.8,2.315167380558045,3.0,34.0,50.0,44.0,48.0,38.0,42.8,6.013318551349163,0.6955363546326969,0.7231310406065368,0.6762405655544551,0.7061234247464226,0.7755695423137442,0.7153201855707711,0.03374667841787692,10.0,0.902446680389829,0.9167556394509595,0.9116991381740224,0.9190383252047798,0.9284967214234487,0.9156873009286078,0.008575213568424746,0.7955223880597015,0.844776119402985,0.8298507462686567,0.8567164179104477,0.8565022421524664,0.8366735827588514,0.022805762417734955,6.0,0.8357596117954461,0.8999626726390444,0.8805524449421426,0.8910041060097051,0.8977611940298508,0.8810080058832378,0.02361141853397634,Random Forest,,,,,,,,,,3,9,4,,
15,0.5358799934387207,0.05436417642189813,0.21930174827575682,0.0030791554094014243,190,,"{'n_estimators': 190, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_depth': 1}",29.0,23.0,13.0,26.0,25.0,23.2,5.455272678794342,7.0,151.0,133.0,125.0,142.0,130.0,136.2,9.239047569960876,450.0,482.0,462.0,465.0,485.0,468.8,13.044539087296261,21.0,1838.0,1934.0,1963.0,1876.0,1977.0,1917.6,52.77347818743805,173.0,141.0,161.0,158.0,137.0,154.0,13.29661611087573,5.0,653.0,557.0,528.0,615.0,515.0,573.6,52.54940532489402,18.0,24.0,34.0,21.0,22.0,23.8,5.455272678794342,18.0,37.0,55.0,63.0,46.0,58.0,51.8,9.239047569960878,0.7131245517571121,0.688057101874936,0.5820668693009119,0.7138417403777193,0.7418758979270712,0.6877932322475501,0.055539659163538965,23.0,0.8385720508725026,0.8158679757766258,0.8134123269301401,0.839719799789882,0.8308736894231754,0.8276891685584651,0.011107503716776258,0.7149253731343284,0.753731343283582,0.7089552238805971,0.7328358208955223,0.7623318385650224,0.7345559199518105,0.020894550788221625,21.0,0.7424412094064949,0.7715565509518477,0.7793952967525196,0.7532661440836133,0.7861940298507463,0.7665706462090444,0.016331855929010704,Random Forest,,,,,,,,,,7,4,1,,
16,0.43784918785095217,0.007347628102331897,0.22091274261474608,0.0021698721233654886,145,,"{'n_estimators': 145, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_depth': 1}",29.0,20.0,14.0,25.0,30.0,23.6,5.953150426454887,5.0,153.0,110.0,109.0,131.0,134.0,127.4,16.451139778143034,406.0,510.0,516.0,462.0,490.0,476.8,40.11184363750936,20.0,1686.0,2047.0,2114.0,1871.0,1980.0,1939.6,150.06745150098337,217.0,113.0,107.0,161.0,132.0,146.0,40.17959681231259,6.0,805.0,444.0,377.0,620.0,512.0,551.6,150.014132667559,18.0,27.0,33.0,22.0,17.0,23.4,5.953150426454887,21.0,35.0,78.0,79.0,57.0,54.0,60.6,16.451139778143034,0.6990710699771183,0.6925480687135003,0.6442744441788191,0.6856664731395786,0.7891496203051241,0.7021419352628281,0.047522409707255305,16.0,0.8323016049266723,0.8108413693552106,0.8163238723233428,0.8178922845648591,0.8387990505788736,0.8232316363497917,0.01052951388517812,0.6492537313432836,0.7910447761194029,0.7910447761194029,0.7268656716417911,0.7772795216741405,0.7470976953796041,0.05432570392078243,20.0,0.6864501679731243,0.8051511758118701,0.8297872340425532,0.7472937663307204,0.7888059701492537,0.7714976628615043,0.05029655164641026,Random Forest,,,,,,,,,,3,2,1,,
