,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_n_estimators,param_max_depth
39,1.4108171939849854,0.014700101685607045,0.05482301712036133,0.0027314661797091496,,"{'n_estimators': 190, 'max_depth': 4}",0.7506875687568757,0.7884509604806633,0.8241516459338241,0.7548235592790049,0.7419488201496809,0.7720125109200098,0.030472120843350176,15,0.8145552095295046,0.8076235903921766,0.7993772854035804,0.814670968032132,0.8178970841795717,0.8108248275073932,0.006633543558167234,RF,190,4
40,2.395591115951538,0.12977413723304018,0.07874174118041992,0.018934814340812855,,"{'n_estimators': 340, 'max_depth': 4}",0.7497884403824997,0.787012355081662,0.8257383430650758,0.7553101463992553,0.7393728666228507,0.7714444303102688,0.031458135540248684,16,0.8159949145636103,0.8073050891406619,0.798928803890544,0.8142009885114647,0.8177139528856732,0.8108287497983909,0.006920869467241508,RF,340,4
41,0.5115316867828369,0.008936914562827176,0.02265653610229492,0.005436809877754707,,"{'n_estimators': 60, 'max_depth': 4}",0.7470011424219345,0.7876840568672252,0.823115003808073,0.7565847930946941,0.7422986409990034,0.771336727438186,0.030335707713205803,17,0.8134280524524927,0.8064808886019549,0.7993531414873182,0.8120624328600685,0.816355343467039,0.8095359717737747,0.006017619026668505,RF,60,4
42,0.6973003387451172,0.013644782526822798,0.031949949264526364,0.0028206862368915396,,"{'n_estimators': 80, 'max_depth': 4}",0.7478315139206229,0.7871868917660998,0.8265634255733266,0.7521684860793771,0.7415512964572689,0.771060322759339,0.031962235017013854,18,0.8153347603600553,0.8071985913182446,0.7998396579369322,0.8146345867884491,0.8168868870060083,0.8107788966819379,0.006409607112257345,RF,80,4
43,2.1483739852905273,0.02425076381079993,0.07936820983886719,0.00398126759792044,,"{'n_estimators': 350, 'max_depth': 3}",0.7503808073115004,0.7867055936362866,0.8222370313954472,0.7551461876956926,0.7363781881400131,0.770169561635788,0.030801348173339585,19,0.8043165353414017,0.798309661270777,0.7883517841361901,0.8032214599065465,0.8073267062283153,0.800305229376646,0.00664474617132475,RF,350,3
44,1.1064444065093995,0.06907480519993722,0.04215254783630371,0.004901890111338888,,"{'n_estimators': 170, 'max_depth': 3}",0.7448432343234324,0.788487983413726,0.8232630955403232,0.7540672336464416,0.7383022028112874,0.7697927499470422,0.03184341176419736,20,0.8036401749474786,0.7978512576003726,0.7854826269639256,0.80277926242651,0.8069819301641703,0.7993470504204915,0.007522792302099106,RF,170,3
45,1.143678855895996,0.02357759595433711,0.04974265098571777,0.002422901467899826,,"{'n_estimators': 180, 'max_depth': 3}",0.7457476516882457,0.7875941440297876,0.8207508250825082,0.7547600913937549,0.7398604956855428,0.7697426415759677,0.030376602565746837,21,0.8040985786178831,0.7968835165184076,0.7867652311730371,0.8031907012187055,0.8068632584412287,0.7995602571938525,0.007183146161696975,RF,180,3
46,0.7980801105499268,0.028282035525005553,0.03395223617553711,0.00313039580622303,,"{'n_estimators': 120, 'max_depth': 3}",0.749476389946687,0.7882129559109758,0.8176514766861303,0.7511953118388761,0.7386573239765091,0.7690386916718357,0.029512548624766557,22,0.8060297611802869,0.7961155415381196,0.7852481333114605,0.8016911325018125,0.8051962347677075,0.7988561606598774,0.0076470066163116315,RF,120,3
47,0.7677274703979492,0.016883002287563967,0.0368497371673584,0.0027505949584843477,,"{'n_estimators': 140, 'max_depth': 2}",0.743103156469493,0.783675002115596,0.8206291783024455,0.7515232292460017,0.7376396633239342,0.767314045891494,0.031068538009588077,23,0.7947793576792206,0.7896254584036705,0.7785364553291246,0.7919832937329008,0.7968597941524922,0.7903568718594818,0.006399200573189447,RF,140,2
48,1.9036112308502198,0.02132641812273145,0.08163180351257324,0.004593918763497535,,"{'n_estimators': 390, 'max_depth': 2}",0.7452822205297454,0.7854679698739104,0.8191112380468816,0.7517030549208767,0.7323605486887019,0.7667850064120232,0.03150227290799247,24,0.7951332479586815,0.7903054569219614,0.7788198982912723,0.794300778955501,0.7970855679317932,0.7911289900118419,0.006538609837877168,RF,390,2
49,1.5588147163391113,0.028238932646598082,0.0690842628479004,0.00413720422926006,,"{'n_estimators': 310, 'max_depth': 2}",0.743510408733181,0.7868642633494118,0.8147795548785648,0.7507880595751882,0.7358693578137258,0.7663623288700143,0.029863511158630326,25,0.7947985405167988,0.7909421286864122,0.7766985410459806,0.7933370067364833,0.7980094884488449,0.790757141086904,0.007392747985731804,RF,310,2
