,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
112,1.1901646614074708,0.02763862739186428,0.044809722900390626,0.005860578802076971,158,0.018300000000000035,7,6,"{'n_estimators': 158, 'min_samples_split': 0.018300000000000035, 'min_samples_leaf': 7, 'max_depth': 6}",0.7126654064272212,0.7277882797731569,0.6931818181818182,0.7348484848484849,0.7140151515151515,0.7164998281491666,0.014343697846031966,170,0.7543776620918126,0.7543776620918126,0.7436140018921475,0.7417218543046358,0.7455061494796594,0.7479194659720136,0.005407182298729643
169,1.6427186012268067,0.07881949990009467,0.06325407028198242,0.005392847782036072,194,0.013100000000000021,7,6,"{'n_estimators': 194, 'min_samples_split': 0.013100000000000021, 'min_samples_leaf': 7, 'max_depth': 6}",0.7145557655954632,0.7296786389413988,0.6893939393939394,0.7329545454545454,0.7159090909090909,0.7164983960588875,0.015383733748042125,171,0.7562707051585423,0.7524846190250828,0.7488174077578051,0.7355723746452223,0.7554399243140965,0.7497170061801498,0.007539792062212691
53,1.658154344558716,0.018395148025708446,0.0556124210357666,0.00566882829454943,214,0.00910000000000001,5,6,"{'n_estimators': 214, 'min_samples_split': 0.00910000000000001, 'min_samples_leaf': 5, 'max_depth': 6}",0.720226843100189,0.7315689981096408,0.6893939393939394,0.7348484848484849,0.7064393939393939,0.7164955318783297,0.016814191481141393,172,0.7557974443918599,0.7534311405584477,0.7592242194891201,0.7407757805108799,0.7445600756859035,0.7507577321272423,0.006960998836880841
158,1.7509841918945312,0.0547157441061082,0.06315298080444336,0.005875050312841361,209,0.015000000000000027,8,6,"{'n_estimators': 209, 'min_samples_split': 0.015000000000000027, 'min_samples_leaf': 8, 'max_depth': 6}",0.7164461247637051,0.7372400756143668,0.6950757575757576,0.7310606060606061,0.7026515151515151,0.7164948158331901,0.016080693079319634,173,0.7468054898248935,0.747278750591576,0.7573320719016083,0.7412488174077578,0.7455061494796594,0.7476342558410991,0.0052945922242816496
37,1.3976773738861084,0.2255981706099335,0.06597461700439453,0.024374438623898785,154,0.017500000000000033,6,6,"{'n_estimators': 154, 'min_samples_split': 0.017500000000000033, 'min_samples_leaf': 6, 'max_depth': 6}",0.7013232514177694,0.7334593572778828,0.6950757575757576,0.7367424242424242,0.7140151515151515,0.7161231884057971,0.016686353325847635,174,0.7449124467581637,0.7572172266919073,0.7488174077578051,0.738883632923368,0.7559129612109745,0.7491487350684437,0.006845196138440836
178,1.8620452880859375,0.10359685058473515,0.06205916404724121,0.015802359580975665,200,0.012600000000000021,10,6,"{'n_estimators': 200, 'min_samples_split': 0.012600000000000021, 'min_samples_leaf': 10, 'max_depth': 6}",0.7164461247637051,0.7296786389413988,0.6875,0.7329545454545454,0.7140151515151515,0.7161188921349602,0.016067854548589982,175,0.7534311405584477,0.7557974443918599,0.7464522232734153,0.7445600756859035,0.7544938505203406,0.7509469468859934,0.004544749360042396
26,1.493006658554077,0.05173179922358214,0.05764536857604981,0.02240753112153451,183,0.013800000000000024,9,6,"{'n_estimators': 183, 'min_samples_split': 0.013800000000000024, 'min_samples_leaf': 9, 'max_depth': 6}",0.7164461247637051,0.7315689981096408,0.6931818181818182,0.7329545454545454,0.7064393939393939,0.7161181760898208,0.015113266508638753,176,0.7520113582584004,0.7453857075248462,0.7473982970671712,0.7398297067171239,0.7530747398297067,0.7475399618794497,0.004790324998324904
104,1.815470552444458,0.01468041508355977,0.056252908706665036,0.005960665839417918,232,0.005700000000000002,5,6,"{'n_estimators': 232, 'min_samples_split': 0.005700000000000002, 'min_samples_leaf': 5, 'max_depth': 6}",0.7145557655954632,0.7334593572778828,0.6950757575757576,0.7253787878787878,0.7121212121212122,0.7161181760898208,0.013020566194627456,176,0.759110269758637,0.7524846190250828,0.7511825922421949,0.7483443708609272,0.7549668874172185,0.7532177478608121,0.003638968072652093
62,1.3940009593963623,0.033366824829303046,0.04330573081970215,0.000761806161906335,153,0.01570000000000003,13,6,"{'n_estimators': 153, 'min_samples_split': 0.01570000000000003, 'min_samples_leaf': 13, 'max_depth': 6}",0.7145557655954632,0.725897920604915,0.696969696969697,0.7291666666666666,0.7102272727272727,0.715363464512803,0.011548737445155645,178,0.7453857075248462,0.7477520113582584,0.7492904446546831,0.738883632923368,0.7488174077578051,0.7460258408437921,0.00381709452770304
84,1.4895434379577637,0.028809901171735597,0.05204439163208008,0.0033014518161952745,212,0.01980000000000004,14,6,"{'n_estimators': 212, 'min_samples_split': 0.01980000000000004, 'min_samples_leaf': 14, 'max_depth': 6}",0.7069943289224953,0.7296786389413988,0.6988636363636364,0.7253787878787878,0.7140151515151515,0.7149861087242939,0.01138967639146419,179,0.7420728821580691,0.7449124467581637,0.7464522232734153,0.7313150425733207,0.7436140018921475,0.7416733193310232,0.005376795812095411
59,1.8217493534088134,0.1255631072057445,0.0714104175567627,0.026562180271697496,193,0.017900000000000034,11,6,"{'n_estimators': 193, 'min_samples_split': 0.017900000000000034, 'min_samples_leaf': 11, 'max_depth': 6}",0.7088846880907372,0.7277882797731569,0.6893939393939394,0.7291666666666666,0.7196969696969697,0.7149861087242939,0.014692600062659714,179,0.7449124467581637,0.7468054898248935,0.7407757805108799,0.7341532639545885,0.7516556291390728,0.7436605220375196,0.005900670561657626
231,1.4516522884368896,0.11280874509210874,0.04178147315979004,0.0013663342919716824,165,0.009500000000000012,13,6,"{'n_estimators': 165, 'min_samples_split': 0.009500000000000012, 'min_samples_leaf': 13, 'max_depth': 6}",0.7069943289224953,0.7353497164461248,0.678030303030303,0.7424242424242424,0.7102272727272727,0.7146051727100875,0.022886890475070035,181,0.750591575958353,0.750591575958353,0.7355723746452223,0.740302743614002,0.7516556291390728,0.7457427798630005,0.006557660716968954
205,2.518754577636719,0.21818252807785984,0.08240928649902343,0.024144893737387183,220,0.006500000000000004,14,6,"{'n_estimators': 220, 'min_samples_split': 0.006500000000000004, 'min_samples_leaf': 14, 'max_depth': 6}",0.7145557655954632,0.7296786389413988,0.6950757575757576,0.7253787878787878,0.7083333333333334,0.7146044566649482,0.01236136425469215,182,0.7449124467581637,0.754850922858495,0.7459791863765374,0.7417218543046358,0.749763481551561,0.7474455783698787,0.004506437186296485
226,2.935097408294678,0.3775386621295187,0.13988971710205078,0.03690796637716881,232,0.015600000000000027,12,6,"{'n_estimators': 232, 'min_samples_split': 0.015600000000000027, 'min_samples_leaf': 12, 'max_depth': 6}",0.7126654064272212,0.7315689981096408,0.6856060606060606,0.7272727272727273,0.7159090909090909,0.7146044566649481,0.016091300177077942,183,0.7420728821580691,0.7482252721249408,0.7369914853358562,0.7360454115421002,0.7563859981078525,0.7439442098537639,0.0075810137773809644
31,1.6439431667327882,0.09003320949839663,0.0888404369354248,0.05325034997582212,208,0.007500000000000007,6,6,"{'n_estimators': 208, 'min_samples_split': 0.007500000000000007, 'min_samples_leaf': 6, 'max_depth': 6}",0.7145557655954632,0.7334593572778828,0.6893939393939394,0.7196969696969697,0.7159090909090909,0.7146030245746692,0.014273861273345808,184,0.7534311405584477,0.7572172266919073,0.7530747398297067,0.7417218543046358,0.759697256385998,0.7530284435541391,0.006164774731342782
195,2.153251075744629,0.2966337399081098,0.07349252700805664,0.014789727482455762,156,0.01630000000000003,7,6,"{'n_estimators': 156, 'min_samples_split': 0.01630000000000003, 'min_samples_leaf': 7, 'max_depth': 6}",0.7032136105860114,0.7315689981096408,0.6950757575757576,0.7253787878787878,0.7159090909090909,0.7142292490118578,0.013535150598650163,185,0.7449124467581637,0.7520113582584004,0.7478713339640491,0.7384105960264901,0.7478713339640491,0.7462154137942305,0.004509767597871964
160,1.2963178634643555,0.08629862217560642,0.044901466369628905,0.010934185125396614,158,0.01570000000000003,7,6,"{'n_estimators': 158, 'min_samples_split': 0.01570000000000003, 'min_samples_leaf': 7, 'max_depth': 6}",0.7145557655954632,0.724007561436673,0.6931818181818182,0.7310606060606061,0.7083333333333334,0.7142278169215788,0.013090246315774736,186,0.7430194036914339,0.7482252721249408,0.7473982970671712,0.7398297067171239,0.7469252601702933,0.7450795879541927,0.0031775417851489054
157,2.0847224235534667,0.1517350766176727,0.06473984718322753,0.00713753157445121,242,0.0051,12,6,"{'n_estimators': 242, 'min_samples_split': 0.0051, 'min_samples_leaf': 12, 'max_depth': 6}",0.718336483931947,0.7296786389413988,0.6875,0.7272727272727273,0.7083333333333334,0.7142242366958814,0.015329056082063199,187,0.7524846190250828,0.751538097491718,0.7436140018921475,0.738883632923368,0.7459791863765374,0.7464999075417708,0.0050558356485077924
220,1.86832537651062,0.09349088292221676,0.07123208045959473,0.019832682168042213,201,0.014000000000000023,5,6,"{'n_estimators': 201, 'min_samples_split': 0.014000000000000023, 'min_samples_leaf': 5, 'max_depth': 6}",0.7069943289224953,0.725897920604915,0.696969696969697,0.7291666666666666,0.7083333333333334,0.7134723892994215,0.01217717690520308,188,0.7529578797917653,0.754850922858495,0.7516556291390728,0.7436140018921475,0.7478713339640491,0.7501899535291059,0.004003832975980803
225,1.464519214630127,0.05647222489737205,0.054448175430297854,0.012776824595050237,181,0.013400000000000023,11,6,"{'n_estimators': 181, 'min_samples_split': 0.013400000000000023, 'min_samples_leaf': 11, 'max_depth': 6}",0.7088846880907372,0.725897920604915,0.6875,0.7386363636363636,0.7026515151515151,0.7127140974967062,0.017874270480159188,189,0.7463322290582111,0.7486985328916232,0.7421948912015137,0.7436140018921475,0.7464522232734153,0.7454583756633821,0.002293556937693962
189,1.3236843585968017,0.13322150770752234,0.03691082000732422,0.004231514470850474,158,0.00850000000000001,5,6,"{'n_estimators': 158, 'min_samples_split': 0.00850000000000001, 'min_samples_leaf': 5, 'max_depth': 6}",0.7107750472589792,0.7353497164461248,0.6742424242424242,0.7310606060606061,0.7121212121212122,0.7127098012258692,0.021601604576030713,190,0.7510648367250355,0.754850922858495,0.749763481551561,0.7436140018921475,0.7578051087984863,0.751419670365145,0.0048237878532923235
121,1.467411184310913,0.06360455546329008,0.05776700973510742,0.009905597278645132,176,0.005200000000000001,11,6,"{'n_estimators': 176, 'min_samples_split': 0.005200000000000001, 'min_samples_leaf': 11, 'max_depth': 6}",0.6975425330812854,0.7277882797731569,0.6799242424242424,0.7443181818181818,0.7121212121212122,0.7123388898436156,0.02249910082088092,191,0.7491717936583058,0.7477520113582584,0.7436140018921475,0.7407757805108799,0.7511825922421949,0.7464992359323575,0.0037875679484225266
13,1.6469873905181884,0.11125060086959679,0.051637458801269534,0.008842807815763519,194,0.01570000000000003,6,5,"{'n_estimators': 194, 'min_samples_split': 0.01570000000000003, 'min_samples_leaf': 6, 'max_depth': 5}",0.7145557655954632,0.7277882797731569,0.6950757575757576,0.7215909090909091,0.7026515151515151,0.7123324454373604,0.012008820124535791,192,0.7236157122574538,0.7292948414576431,0.740302743614002,0.7322611163670766,0.7412488174077578,0.7333446462207867,0.006680092111831503
212,1.6922329902648925,0.054531656662298825,0.05399484634399414,0.0052166495991912785,211,0.01680000000000003,7,6,"{'n_estimators': 211, 'min_samples_split': 0.01680000000000003, 'min_samples_leaf': 7, 'max_depth': 6}",0.7032136105860114,0.7353497164461248,0.6893939393939394,0.7234848484848485,0.7083333333333334,0.7119550896488516,0.01599237304242078,193,0.7458589682915286,0.7453857075248462,0.7459791863765374,0.7350993377483444,0.7516556291390728,0.7447957658160659,0.0053657684823214076
40,2.454342222213745,0.18361693323536318,0.08963875770568848,0.027721371560780604,165,0.007300000000000006,7,6,"{'n_estimators': 165, 'min_samples_split': 0.007300000000000006, 'min_samples_leaf': 7, 'max_depth': 6}",0.7069943289224953,0.7277882797731569,0.6912878787878788,0.7159090909090909,0.7140151515151515,0.7111989459815546,0.011995431429502322,194,0.7520113582584004,0.7581637482252721,0.7526017029328288,0.7355723746452223,0.7573320719016083,0.7511362511926662,0.008159920626623263
60,1.750413417816162,0.058140671680198444,0.05751800537109375,0.006048516390465614,173,0.006000000000000003,14,5,"{'n_estimators': 173, 'min_samples_split': 0.006000000000000003, 'min_samples_leaf': 14, 'max_depth': 5}",0.7126654064272212,0.7315689981096408,0.6875,0.7291666666666666,0.6912878787878788,0.7104377899982814,0.018412617205770674,195,0.7397065783246569,0.7264552768575485,0.7346263008514664,0.727530747398297,0.7322611163670766,0.7321160039598091,0.00483751746962115
65,1.5234073162078858,0.033478064129449654,0.05567746162414551,0.0033853847419275107,216,0.009900000000000013,7,5,"{'n_estimators': 216, 'min_samples_split': 0.009900000000000013, 'min_samples_leaf': 7, 'max_depth': 5}",0.7126654064272212,0.7334593572778828,0.6818181818181818,0.7253787878787878,0.696969696969697,0.7100582860743542,0.018750678060788322,196,0.7330809275911027,0.7368670137245622,0.7365184484389783,0.7261116367076632,0.7374645222327342,0.7340085097390081,0.004234049408878516
149,1.4004465103149415,0.03648464218901684,0.05639004707336426,0.008671096796334259,194,0.018300000000000035,8,5,"{'n_estimators': 194, 'min_samples_split': 0.018300000000000035, 'min_samples_leaf': 8, 'max_depth': 5}",0.7088846880907372,0.724007561436673,0.696969696969697,0.7159090909090909,0.7026515151515151,0.7096845105115427,0.00954635440335537,197,0.7264552768575485,0.7340274491244676,0.7379375591296121,0.71759697256386,0.7251655629139073,0.7282365641178791,0.007119671263649281
200,1.6440459728240966,0.056716478556480834,0.06568436622619629,0.003851901901669497,234,0.013900000000000023,11,5,"{'n_estimators': 234, 'min_samples_split': 0.013900000000000023, 'min_samples_leaf': 11, 'max_depth': 5}",0.7069943289224953,0.7296786389413988,0.6837121212121212,0.7253787878787878,0.7026515151515151,0.7096830784212635,0.016597232360439584,198,0.7283483199242783,0.7321344060577378,0.7322611163670766,0.7294228949858089,0.7317880794701986,0.7307909633610201,0.001599909167051384
224,1.1001513004302979,0.028783712066794847,0.0413017749786377,0.0033244713699373788,159,0.01990000000000004,8,5,"{'n_estimators': 159, 'min_samples_split': 0.01990000000000004, 'min_samples_leaf': 8, 'max_depth': 5}",0.7126654064272212,0.725897920604915,0.6856060606060606,0.7253787878787878,0.6988636363636364,0.7096823623761241,0.015588032547433371,199,0.7368670137245622,0.7326076668244202,0.7360454115421002,0.7246925260170294,0.7313150425733207,0.7323055321362866,0.004331836316533028
136,1.2835885524749755,0.062213091353898915,0.05004305839538574,0.011036035713961199,166,0.01220000000000002,12,5,"{'n_estimators': 166, 'min_samples_split': 0.01220000000000002, 'min_samples_leaf': 12, 'max_depth': 5}",0.7032136105860114,0.724007561436673,0.6912878787878788,0.7310606060606061,0.696969696969697,0.7093078707681733,0.015513562126548482,200,0.7363937529578798,0.7316611452910554,0.7369914853358562,0.728949858088931,0.7327341532639546,0.7333460789875355,0.0030039146764158386
90,1.2248712062835694,0.006911324700180014,0.04423704147338867,0.0026460536571111157,186,0.010700000000000015,5,5,"{'n_estimators': 186, 'min_samples_split': 0.010700000000000015, 'min_samples_leaf': 5, 'max_depth': 5}",0.7013232514177694,0.7296786389413988,0.6856060606060606,0.7196969696969697,0.7102272727272727,0.7093064386778943,0.015160981586686766,201,0.7401798390913393,0.7349739706578324,0.7398297067171239,0.7322611163670766,0.7379375591296121,0.7370364383925969,0.003018370688722743
143,1.5914950370788574,0.04242837785992887,0.058178949356079104,0.005258637057338443,215,0.006100000000000003,8,5,"{'n_estimators': 215, 'min_samples_split': 0.006100000000000003, 'min_samples_leaf': 8, 'max_depth': 5}",0.7051039697542533,0.725897920604915,0.6856060606060606,0.7272727272727273,0.7026515151515151,0.7093064386778942,0.015631516057960988,202,0.7359204921911974,0.7274017983909133,0.7365184484389783,0.7270577105014191,0.7294228949858089,0.7312642689016633,0.004130164351485447
100,1.3604681968688965,0.019292466505260564,0.048638200759887694,0.004589438009808274,211,0.007600000000000007,5,5,"{'n_estimators': 211, 'min_samples_split': 0.007600000000000007, 'min_samples_leaf': 5, 'max_depth': 5}",0.7051039697542533,0.7296786389413988,0.6856060606060606,0.7234848484848485,0.7026515151515151,0.7093050065876153,0.015746177383224404,203,0.7335541883577852,0.7397065783246569,0.7374645222327342,0.7350993377483444,0.7369914853358562,0.7365632223998754,0.002101127370739394
23,1.4129846096038818,0.015191114070765413,0.04827547073364258,0.00371117726921617,209,0.015300000000000029,8,5,"{'n_estimators': 209, 'min_samples_split': 0.015300000000000029, 'min_samples_leaf': 8, 'max_depth': 5}",0.7107750472589792,0.7277882797731569,0.6799242424242424,0.7272727272727273,0.7007575757575758,0.7093035744973363,0.017904855543727,204,0.7340274491244676,0.7378135352579271,0.7313150425733207,0.7251655629139073,0.7270577105014191,0.7310758600742083,0.004587864243483254
245,1.8743555545806885,0.20469556105064343,0.07297821044921875,0.019943364737939197,186,0.010500000000000015,11,5,"{'n_estimators': 186, 'min_samples_split': 0.010500000000000015, 'min_samples_leaf': 11, 'max_depth': 5}",0.7107750472589792,0.725897920604915,0.6799242424242424,0.7291666666666666,0.6988636363636364,0.7089255026636879,0.018130100689699957,205,0.7340274491244676,0.7382867960246096,0.7360454115421002,0.7346263008514664,0.728003784295175,0.7341979483675638,0.0034267191230630844
58,1.5129705905914306,0.07369672339747231,0.05845026969909668,0.01338374112422743,211,0.01610000000000003,12,5,"{'n_estimators': 211, 'min_samples_split': 0.01610000000000003, 'min_samples_leaf': 12, 'max_depth': 5}",0.718336483931947,0.725897920604915,0.6856060606060606,0.7102272727272727,0.7045454545454546,0.70892263848313,0.013720825797896305,206,0.7307146237576905,0.7302413629910081,0.7294228949858089,0.7237464522232734,0.7237464522232734,0.7275743572362108,0.0031526813638514065
6,1.1966561794281005,0.035239210141106765,0.04780130386352539,0.0029552682369735736,178,0.012900000000000023,6,5,"{'n_estimators': 178, 'min_samples_split': 0.012900000000000023, 'min_samples_leaf': 6, 'max_depth': 5}",0.7069943289224953,0.725897920604915,0.6893939393939394,0.7196969696969697,0.6988636363636364,0.7081693589963911,0.013324273006898134,207,0.7311878845243729,0.7302413629910081,0.739356669820246,0.7303689687795648,0.7313150425733207,0.7324939857377025,0.0034578098991239195
124,1.862793207168579,0.0834244384713868,0.05864982604980469,0.010356792292608332,247,0.01280000000000002,9,5,"{'n_estimators': 247, 'min_samples_split': 0.01280000000000002, 'min_samples_leaf': 9, 'max_depth': 5}",0.7069943289224953,0.7277882797731569,0.6931818181818182,0.7121212121212122,0.7007575757575758,0.7081686429512517,0.011674423318723683,208,0.7307146237576905,0.7311878845243729,0.7431409649952696,0.7218543046357616,0.7336802270577105,0.732115600994161,0.0068135791489642985
111,1.5729864120483399,0.02975119135117503,0.05902285575866699,0.0072031658614363035,243,0.01980000000000004,7,5,"{'n_estimators': 243, 'min_samples_split': 0.01980000000000004, 'min_samples_leaf': 7, 'max_depth': 5}",0.7051039697542533,0.7145557655954632,0.6893939393939394,0.7253787878787878,0.7045454545454546,0.7077955834335797,0.01192726093261672,209,0.7302413629910081,0.7221959299574066,0.7350993377483444,0.7284768211920529,0.7365184484389783,0.730506380065558,0.005108681839250653
128,1.6326354026794434,0.023255762048237757,0.0540776252746582,0.006312581222829588,249,0.00920000000000001,7,5,"{'n_estimators': 249, 'min_samples_split': 0.00920000000000001, 'min_samples_leaf': 7, 'max_depth': 5}",0.7051039697542533,0.7315689981096408,0.6856060606060606,0.7178030303030303,0.6988636363636364,0.7077891390273242,0.01577798096414731,210,0.7491717936583058,0.7430194036914339,0.7374645222327342,0.7265846736045412,0.7313150425733207,0.7375110871520671,0.008051003379052611
57,1.2766908168792725,0.06622716195568382,0.03963456153869629,0.005723473139625841,170,0.018200000000000036,10,5,"{'n_estimators': 170, 'min_samples_split': 0.018200000000000036, 'min_samples_leaf': 10, 'max_depth': 5}",0.7013232514177694,0.722117202268431,0.6912878787878788,0.7159090909090909,0.7064393939393939,0.7074153634645128,0.01083004688649386,211,0.7316611452910554,0.7292948414576431,0.7379375591296121,0.7232734153263954,0.7374645222327342,0.731926296687488,0.005452970494637954
43,1.9681103706359864,0.06270287765353384,0.0669548511505127,0.01255054173629876,216,0.005300000000000001,11,5,"{'n_estimators': 216, 'min_samples_split': 0.005300000000000001, 'min_samples_leaf': 11, 'max_depth': 5}",0.6937618147448015,0.7315689981096408,0.6875,0.7196969696969697,0.7045454545454546,0.7074146474193733,0.016281974004553147,212,0.7236157122574538,0.7330809275911027,0.7365184484389783,0.7251655629139073,0.7303689687795648,0.7297499239962014,0.004815322309340552
67,1.543222761154175,0.0100940627603652,0.05239901542663574,0.005738568899061339,241,0.015500000000000028,5,5,"{'n_estimators': 241, 'min_samples_split': 0.015500000000000028, 'min_samples_leaf': 5, 'max_depth': 5}",0.7051039697542533,0.722117202268431,0.6837121212121212,0.7291666666666666,0.696969696969697,0.7074139313742338,0.01652610920715651,213,0.7382867960246096,0.7411263606247042,0.7360454115421002,0.7251655629139073,0.7336802270577105,0.7348608716326063,0.005436715512331273
238,1.5238078117370606,0.023989788549439207,0.052767372131347655,0.008629860959181295,216,0.013100000000000021,9,5,"{'n_estimators': 216, 'min_samples_split': 0.013100000000000021, 'min_samples_leaf': 9, 'max_depth': 5}",0.7069943289224953,0.722117202268431,0.6856060606060606,0.7178030303030303,0.7045454545454546,0.7074132153290943,0.01271304056434146,214,0.7259820160908661,0.7330809275911027,0.7346263008514664,0.7223273415326396,0.7294228949858089,0.7290878962103767,0.004518451961078974
137,1.341847801208496,0.034196629867915204,0.04681620597839355,0.011887088069847949,181,0.01940000000000004,9,5,"{'n_estimators': 181, 'min_samples_split': 0.01940000000000004, 'min_samples_leaf': 9, 'max_depth': 5}",0.7051039697542533,0.724007561436673,0.6818181818181818,0.7196969696969697,0.7064393939393939,0.7074132153290943,0.014748895740068862,214,0.7330809275911027,0.7321344060577378,0.7336802270577105,0.7213812677388837,0.7355723746452223,0.7311698406181313,0.005021616171186399
133,1.34299898147583,0.023777887602868673,0.04658012390136719,0.006610936411749416,163,0.011100000000000016,8,5,"{'n_estimators': 163, 'min_samples_split': 0.011100000000000016, 'min_samples_leaf': 8, 'max_depth': 5}",0.7164461247637051,0.720226843100189,0.6818181818181818,0.7159090909090909,0.7026515151515151,0.7074103511485363,0.014111994184870365,216,0.7401798390913393,0.7269285376242309,0.7398297067171239,0.7303689687795648,0.728003784295175,0.7330621673014868,0.005777937545266564
203,1.86042160987854,0.29971551291807164,0.07408499717712402,0.014117682068265894,211,0.010900000000000016,8,5,"{'n_estimators': 211, 'min_samples_split': 0.010900000000000016, 'min_samples_leaf': 8, 'max_depth': 5}",0.7088846880907372,0.7296786389413988,0.6818181818181818,0.7178030303030303,0.6988636363636364,0.7074096351033969,0.01633440266883063,217,0.735447231424515,0.7349739706578324,0.7374645222327342,0.7261116367076632,0.7336802270577105,0.733535517616091,0.0039062980603438305
16,1.0272048473358155,0.0514962233348496,0.033338308334350586,0.004267028722332372,151,0.01660000000000003,6,5,"{'n_estimators': 151, 'min_samples_split': 0.01660000000000003, 'min_samples_leaf': 6, 'max_depth': 5}",0.7107750472589792,0.7315689981096408,0.6799242424242424,0.7178030303030303,0.696969696969697,0.707408203013118,0.017705719936385284,218,0.7373402744912447,0.7330809275911027,0.7346263008514664,0.7209082308420057,0.7336802270577105,0.731927192166706,0.005699270012522833
216,1.9423322200775146,0.17766656774699896,0.07807650566101074,0.024427573710606627,228,0.00920000000000001,11,5,"{'n_estimators': 228, 'min_samples_split': 0.00920000000000001, 'min_samples_leaf': 11, 'max_depth': 5}",0.7032136105860114,0.7277882797731569,0.6799242424242424,0.7196969696969697,0.7045454545454546,0.707033711405167,0.016412300994087366,219,0.7302413629910081,0.7255087553241836,0.7360454115421002,0.7237464522232734,0.7322611163670766,0.7295606196895283,0.004472823879384248
211,1.3133479595184325,0.09269388931693413,0.043670034408569335,0.004949215046629311,165,0.019500000000000038,10,5,"{'n_estimators': 165, 'min_samples_split': 0.019500000000000038, 'min_samples_leaf': 10, 'max_depth': 5}",0.7051039697542533,0.718336483931947,0.6875,0.7234848484848485,0.6988636363636364,0.7066577877069371,0.013036302352707349,220,0.7255087553241836,0.7245622337908187,0.7336802270577105,0.7190160832544938,0.7336802270577105,0.7272895052969834,0.005669942537154651
103,1.669872522354126,0.06352260317898205,0.0456395149230957,0.005614889981596887,210,0.009400000000000013,14,5,"{'n_estimators': 210, 'min_samples_split': 0.009400000000000013, 'min_samples_leaf': 14, 'max_depth': 5}",0.7051039697542533,0.7277882797731569,0.6837121212121212,0.7159090909090909,0.6988636363636364,0.7062754196024517,0.014973443393860978,221,0.7326076668244202,0.7297681022243256,0.7313150425733207,0.7237464522232734,0.7317880794701986,0.7298450686631077,0.0031864434470733256
140,1.350268268585205,0.03235924668645612,0.055703592300415036,0.0059817581192278535,196,0.016500000000000032,10,5,"{'n_estimators': 196, 'min_samples_split': 0.016500000000000032, 'min_samples_leaf': 10, 'max_depth': 5}",0.6937618147448015,0.724007561436673,0.6837121212121212,0.7234848484848485,0.7045454545454546,0.7059023600847798,0.0159911409808776,222,0.7269285376242309,0.7259820160908661,0.7346263008514664,0.7251655629139073,0.7355723746452223,0.7296549584251386,0.004490180577043491
83,1.0831586837768554,0.03791221011765477,0.03616647720336914,0.003996813906958983,160,0.01940000000000004,11,5,"{'n_estimators': 160, 'min_samples_split': 0.01940000000000004, 'min_samples_leaf': 11, 'max_depth': 5}",0.7013232514177694,0.724007561436673,0.6761363636363636,0.7272727272727273,0.7007575757575758,0.7058994959042217,0.018536140133520264,223,0.7269285376242309,0.73450070989115,0.7332071901608326,0.7246925260170294,0.727530747398297,0.7293719422183079,0.0038018559936696516
237,1.471660041809082,0.02983538448084468,0.0593562126159668,0.0036389538884961338,231,0.012000000000000018,13,5,"{'n_estimators': 231, 'min_samples_split': 0.012000000000000018, 'min_samples_leaf': 13, 'max_depth': 5}",0.7032136105860114,0.724007561436673,0.6761363636363636,0.7196969696969697,0.7064393939393939,0.7058987798590823,0.016802510705549275,224,0.7349739706578324,0.7316611452910554,0.7303689687795648,0.7237464522232734,0.738883632923368,0.7319268339750188,0.005041790825089505
166,1.2785139083862305,0.051845171870808344,0.04302215576171875,0.003803105298226524,184,0.011500000000000017,13,5,"{'n_estimators': 184, 'min_samples_split': 0.011500000000000017, 'min_samples_leaf': 13, 'max_depth': 5}",0.6956521739130435,0.7315689981096408,0.6837121212121212,0.7234848484848485,0.6950757575757576,0.7058987798590823,0.018344527693113177,224,0.7335541883577852,0.7321344060577378,0.728949858088931,0.7218543046357616,0.7350993377483444,0.730318418977712,0.004693386567227039
24,1.458707618713379,0.008479185060934353,0.05380172729492187,0.005626634137738711,223,0.010800000000000014,6,5,"{'n_estimators': 223, 'min_samples_split': 0.010800000000000014, 'min_samples_leaf': 6, 'max_depth': 5}",0.7107750472589792,0.7277882797731569,0.6666666666666666,0.7234848484848485,0.7007575757575758,0.7058944835882455,0.0218072859054944,226,0.7401798390913393,0.7415996213913867,0.7365184484389783,0.7294228949858089,0.7407757805108799,0.7376993168836787,0.0044882870639089975
71,1.3896413803100587,0.026421531132075623,0.04914622306823731,0.005802273285498406,206,0.00850000000000001,10,5,"{'n_estimators': 206, 'min_samples_split': 0.00850000000000001, 'min_samples_leaf': 10, 'max_depth': 5}",0.6975425330812854,0.724007561436673,0.678030303030303,0.7234848484848485,0.7045454545454546,0.7055221401157129,0.017232520667771013,227,0.7274017983909133,0.7307146237576905,0.7284768211920529,0.7256385998107853,0.7379375591296121,0.7300338804562109,0.004280241337062688
